nn(Transcript-2, Debate-1)
pobj(In-1, words-3)
punct(plan-19, ,-4)
prep(plan-19, in-5)
pobj(in-5, order-6)
aux(make-8, to-7)
vmod(order-6, make-8)
dep(make-8, sure-9)
nsubj(secure-12, we-10)
cop(secure-12, 're-11)
dep(sure-9, secure-12)
punct(plan-19, ,-13)
expl(plan-19, there-14)
aux(plan-19, must-15)
cop(plan-19, be-16)
det(plan-19, a-17)
amod(plan-19, comprehensive-18)
root(ROOT-0, plan-19)
punct(plan-19, .-20)

poss(opponent-2, My-1)
nsubj(talked-6, opponent-2)
advmod(weekend-5, just-3)
det(weekend-5, this-4)
tmod(talked-6, weekend-5)
root(ROOT-0, talked-6)
prep(talked-6, about-7)
advmod(reduced-12, how-8)
nsubjpass(reduced-12, terrorism-9)
aux(reduced-12, could-10)
auxpass(reduced-12, be-11)
pcomp(about-7, reduced-12)
prep(reduced-12, to-13)
det(nuisance-15, a-14)
pobj(to-13, nuisance-15)
punct(talked-6, ,-16)
xcomp(talked-6, comparing-17)
dobj(comparing-17, it-18)
prep(comparing-17, to-19)
pobj(to-19, prostitution-20)
punct(prostitution-20, ,-21)
amod(gambling-23, illegal-22)
appos(prostitution-20, gambling-23)
punct(talked-6, .-24)

nsubj(think-2, I-1)
root(ROOT-0, think-2)
det(attitude-4, that-3)
nsubj(dangerous-11, attitude-4)
cc(attitude-4, and-5)
det(point-7, that-6)
conj(attitude-4, point-7)
prep(point-7, of-8)
pobj(of-8, view-9)
cop(dangerous-11, is-10)
ccomp(think-2, dangerous-11)
punct(think-2, .-12)

nsubj(think-4, I-1)
aux(think-4, do-2)
neg(think-4, n't-3)
root(ROOT-0, think-4)
nsubj(secure-7, you-5)
aux(secure-7, can-6)
ccomp(think-4, secure-7)
dobj(secure-7, America-8)
prep(secure-7, for-9)
det(run-12, the-10)
amod(run-12, long-11)
pobj(for-9, run-12)
mark(have-17, if-13)
nsubj(have-17, you-14)
aux(have-17, do-15)
neg(have-17, n't-16)
advcl(secure-7, have-17)
det(view-20, a-18)
amod(view-20, comprehensive-19)
dobj(have-17, view-20)
dep(to-22, as-21)
prep(view-20, to-22)
advmod(defeat-25, how-23)
aux(defeat-25, to-24)
pcomp(to-22, defeat-25)
det(people-27, these-26)
dobj(defeat-25, people-27)
punct(think-4, .-28)

prep(do-6, At-1)
pobj(At-1, home-2)
punct(do-6, ,-3)
nsubj(do-6, we-4)
aux(do-6, 'll-5)
root(ROOT-0, do-6)
dobj(do-6, everything-7)
nsubj(can-9, we-8)
rcmod(everything-7, can-9)
aux(protect-11, to-10)
vmod(do-6, protect-11)
det(homeland-13, the-12)
dobj(protect-11, homeland-13)
punct(do-6, .-14)

nsubj(signed-2, I-1)
root(ROOT-0, signed-2)
det(bill-6, the-3)
nn(security-5, homeland-4)
nn(bill-6, security-5)
dobj(signed-2, bill-6)
aux(align-9, to-7)
advmod(align-9, better-8)
vmod(signed-2, align-9)
poss(assets-11, our-10)
dobj(align-9, assets-11)
cc(assets-11, and-12)
conj(assets-11, resources-13)
punct(signed-2, .-14)

poss(opponent-2, My-1)
nsubj(voted-3, opponent-2)
root(ROOT-0, voted-3)
prep(voted-3, against-4)
pobj(against-4, it-5)
punct(voted-3, .-6)

nsubj(doing-3, We-1)
aux(doing-3, 're-2)
root(ROOT-0, doing-3)
dobj(doing-3, everything-4)
nsubj(can-6, we-5)
rcmod(everything-4, can-6)
aux(protect-8, to-7)
vmod(doing-3, protect-8)
poss(borders-10, our-9)
dobj(protect-8, borders-10)
cc(borders-10, and-11)
conj(borders-10, ports-12)
punct(doing-3, .-13)

cc(secure-6, But-1)
advmod(secure-6, absolutely-2)
nsubj(secure-6, we-3)
aux(secure-6, can-4)
cop(secure-6, be-5)
root(ROOT-0, secure-6)
prep(secure-6, in-7)
det(run-10, the-8)
amod(run-10, long-9)
pobj(in-7, run-10)
punct(secure-6, .-11)

nsubj(takes-3, It-1)
advmod(takes-3, just-2)
root(ROOT-0, takes-3)
amod(leadership-7, good-4)
punct(leadership-7, ,-5)
amod(leadership-7, strong-6)
dobj(takes-3, leadership-7)
punct(takes-3, .-8)

root(ROOT-0, Anything-1)
aux(add-3, to-2)
vmod(Anything-1, add-3)
punct(Anything-1, ,-4)
nn(Kerry-6, Senator-5)
dep(Anything-1, Kerry-6)
punct(Anything-1, ?-7)

root(ROOT-0, Yes-1)
punct(Yes-1, .-2)

advmod(had-4, When-1)
det(president-3, the-2)
nsubj(had-4, president-3)
advcl(took-16, had-4)
det(opportunity-6, an-5)
dobj(had-4, opportunity-6)
aux(capture-8, to-7)
vmod(opportunity-6, capture-8)
cc(capture-8, or-9)
conj(capture-8, kill-10)
nn(Laden-13, Osama-11)
nn(Laden-13, bin-12)
dobj(capture-8, Laden-13)
punct(took-16, ,-14)
nsubj(took-16, he-15)
root(ROOT-0, took-16)
poss(focus-18, his-17)
dobj(took-16, focus-18)
dep(of-20, off-19)
prep(took-16, of-20)
pobj(of-20, them-21)
punct(took-16, ,-22)
dep(took-16, outsourced-23)
det(job-25, the-24)
dobj(outsourced-23, job-25)
prep(outsourced-23, to-26)
amod(warlords-28, Afghan-27)
pobj(to-26, warlords-28)
punct(took-16, ,-29)
cc(took-16, and-30)
nn(Laden-33, Osama-31)
nn(Laden-33, bin-32)
nsubj(escaped-34, Laden-33)
conj(took-16, escaped-34)
punct(took-16, .-35)

num(months-2, Six-1)
dep(said-5, months-2)
mark(said-5, after-3)
nsubj(said-5, he-4)
advcl(asked-19, said-5)
nn(Laden-8, Osama-6)
nn(Laden-8, bin-7)
nsubjpass(caught-11, Laden-8)
aux(caught-11, must-9)
auxpass(caught-11, be-10)
ccomp(said-5, caught-11)
xcomp(caught-11, dead-12)
cc(dead-12, or-13)
conj(dead-12, alive-14)
punct(asked-19, ,-15)
det(president-17, this-16)
nsubjpass(asked-19, president-17)
auxpass(asked-19, was-18)
root(ROOT-0, asked-19)
punct(asked-19, ,-20)
dep(asked-19, "-21)
advmod(is-23, Where-22)
ccomp(asked-19, is-23)
nn(Laden-26, Osama-24)
nn(Laden-26, bin-25)
nsubj(is-23, Laden-26)
punct(asked-19, ?-27)
dep(asked-19, "-28)

nsubj(said-2, He-1)
root(ROOT-0, said-2)
punct(said-2, ,-3)
dep(said-2, "-4)
nsubj(know-8, I-5)
aux(know-8, do-6)
neg(know-8, n't-7)
ccomp(said-2, know-8)
punct(said-2, .-9)

nsubj(think-5, I-1)
aux(think-5, do-2)
neg(think-5, n't-3)
advmod(think-5, really-4)
root(ROOT-0, think-5)
prep(think-5, about-6)
pobj(about-6, him-7)
advmod(much-9, very-8)
advmod(think-5, much-9)
punct(think-5, .-10)

nsubj(concerned-5, I-1)
cop(concerned-5, 'm-2)
neg(concerned-5, not-3)
advmod(concerned-5, that-4)
root(ROOT-0, concerned-5)
punct(concerned-5, .-6)
dep(concerned-5, "-7)

nsubj(need-2, We-1)
root(ROOT-0, need-2)
det(president-4, a-3)
dobj(need-2, president-4)
nsubj(stays-6, who-5)
rcmod(president-4, stays-6)
advmod(stays-6, deadly-7)
dep(stays-6, focused-8)
prep(focused-8, on-9)
det(war-12, the-10)
amod(war-12, real-11)
pobj(on-9, war-12)
prep(war-12, on-13)
pobj(on-13, terror-14)
punct(need-2, .-15)

nn(President-2, Mr.-1)
root(ROOT-0, President-2)
punct(President-2, ?-3)

discourse(think-7, Gosh-1)
punct(think-7, ,-2)
nsubj(think-7, I-3)
advmod(think-7, just-4)
aux(think-7, do-5)
neg(think-7, n't-6)
root(ROOT-0, think-7)
nsubj(said-10, I-8)
advmod(said-10, ever-9)
ccomp(think-7, said-10)
nsubj(worried-14, I-11)
cop(worried-14, 'm-12)
neg(worried-14, not-13)
ccomp(said-10, worried-14)
prep(worried-14, about-15)
nn(Laden-18, Osama-16)
nn(Laden-18, bin-17)
pobj(about-15, Laden-18)
punct(think-7, .-19)

nsubj(exaggerations-8, It-1)
cop(exaggerations-8, 's-2)
advmod(of-4, kind-3)
dep(one-5, of-4)
num(exaggerations-8, one-5)
quantmod(one-5, of-6)
det(exaggerations-8, those-7)
root(ROOT-0, exaggerations-8)
punct(exaggerations-8, .-9)

advmod(course-2, Of-1)
advmod(worried-5, course-2)
nsubj(worried-5, we-3)
cop(worried-5, 're-4)
root(ROOT-0, worried-5)
prep(worried-5, about-6)
nn(Laden-9, Osama-7)
nn(Laden-9, bin-8)
pobj(about-6, Laden-9)
punct(worried-5, .-10)

nsubj('re-2, We-1)
root(ROOT-0, 're-2)
prep('re-2, on-3)
det(hunt-5, the-4)
pobj(on-3, hunt-5)
prep(hunt-5, after-6)
nn(Laden-9, Osama-7)
nn(Laden-9, bin-8)
pobj(after-6, Laden-9)
punct('re-2, .-10)

nsubj(using-3, We-1)
aux(using-3, 're-2)
root(ROOT-0, using-3)
det(asset-5, every-4)
dobj(using-3, asset-5)
prep(asset-5, at-6)
poss(disposal-8, our-7)
pobj(at-6, disposal-8)
aux(get-10, to-9)
vmod(using-3, get-10)
nn(Laden-13, Osama-11)
nn(Laden-13, bin-12)
dobj(get-10, Laden-13)
punct(using-3, .-14)

poss(opponent-2, My-1)
nsubj(said-3, opponent-2)
root(ROOT-0, said-3)
det(war-5, this-4)
nsubj(matter-8, war-5)
cop(matter-8, is-6)
det(matter-8, a-7)
ccomp(said-3, matter-8)
prep(matter-8, of-9)
pobj(of-9, intelligence-10)
cc(intelligence-10, and-11)
nn(enforcement-13, law-12)
conj(intelligence-10, enforcement-13)
punct(said-3, .-14)

discourse(matter-7, No-1)
punct(matter-7, ,-2)
det(war-4, this-3)
nsubj(matter-7, war-4)
cop(matter-7, is-5)
det(matter-7, a-6)
root(ROOT-0, matter-7)
prep(matter-7, of-8)
pcomp(of-8, using-9)
det(asset-11, every-10)
dobj(using-9, asset-11)
prep(asset-11, at-12)
poss(disposal-14, our-13)
pobj(at-12, disposal-14)
aux(keep-16, to-15)
vmod(using-9, keep-16)
det(people-19, the-17)
amod(people-19, American-18)
dobj(keep-16, people-19)
dep(keep-16, protected-20)
punct(matter-7, .-21)

amod(question-2, New-1)
nn(President-5, question-2)
punct(President-5, ,-3)
dep(President-5, Mr.-4)
root(ROOT-0, President-5)
punct(to-7, ,-6)
prep(President-5, to-7)
pobj(to-7, you-8)
punct(President-5, .-9)

nsubj(talking-3, We-1)
aux(talking-3, are-2)
root(ROOT-0, talking-3)
prep(talking-3, about-4)
pcomp(about-4, protecting-5)
dobj(protecting-5, ourselves-6)
prep(protecting-5, from-7)
det(unexpected-9, the-8)
pobj(from-7, unexpected-9)
punct(talking-3, ,-10)
cc(talking-3, but-11)
det(season-14, the-12)
nn(season-14, flu-13)
nsubj(is-15, season-14)
conj(talking-3, is-15)
advmod(is-15, suddenly-16)
prep(is-15, upon-17)
pobj(upon-17, us-18)
punct(talking-3, .-19)

nsubj(kills-2, Flu-1)
root(ROOT-0, kills-2)
dobj(kills-2, thousands-3)
prep(thousands-3, of-4)
pobj(of-4, people-5)
det(year-7, every-6)
tmod(kills-2, year-7)
punct(kills-2, .-8)

advmod(find-3, Suddenly-1)
nsubj(find-3, we-2)
root(ROOT-0, find-3)
dep(find-3, ourselves-4)
dep(ourselves-4, with-5)
det(shortage-8, a-6)
amod(shortage-8, severe-7)
pobj(with-5, shortage-8)
prep(shortage-8, of-9)
nn(vaccine-11, flu-10)
pobj(of-9, vaccine-11)
punct(find-3, .-12)

advmod(happen-4, How-1)
aux(happen-4, did-2)
nsubj(happen-4, that-3)
root(ROOT-0, happen-4)
punct(happen-4, ?-5)

dep(relied-4, Bob-1)
punct(relied-4, ,-2)
nsubj(relied-4, we-3)
root(ROOT-0, relied-4)
prep(relied-4, upon-5)
det(company-7, a-6)
pobj(upon-5, company-7)
dep(of-9, out-8)
prep(company-7, of-9)
pobj(of-9, England-10)
aux(provide-12, to-11)
xcomp(relied-4, provide-12)
quantmod(half-14, about-13)
num(vaccines-18, half-14)
quantmod(half-14, of-15)
det(vaccines-18, the-16)
nn(vaccines-18, flu-17)
dobj(provide-12, vaccines-18)
prep(provide-12, for-19)
det(citizen-23, the-20)
nn(States-22, United-21)
nn(citizen-23, States-22)
pobj(for-19, citizen-23)
punct(relied-4, ,-24)
cc(relied-4, and-25)
nsubj(turned-27, it-26)
conj(relied-4, turned-27)
prt(turned-27, out-28)
mark(contaminated-36, that-29)
det(vaccine-31, the-30)
nsubjpass(contaminated-36, vaccine-31)
nsubj(producing-34, they-32)
aux(producing-34, were-33)
rcmod(vaccine-31, producing-34)
auxpass(contaminated-36, was-35)
ccomp(turned-27, contaminated-36)
punct(relied-4, .-37)

cc(took-4, And-1)
advmod(took-4, so-2)
nsubj(took-4, we-3)
root(ROOT-0, took-4)
det(action-7, the-5)
amod(action-7, right-6)
dobj(took-4, action-7)
cc(took-4, and-8)
aux(allow-11, did-9)
neg(allow-11, n't-10)
conj(took-4, allow-11)
amod(medicine-13, contaminated-12)
dobj(allow-11, medicine-13)
prep(allow-11, into-14)
poss(country-16, our-15)
pobj(into-14, country-16)
punct(took-4, .-17)

nsubj(working-3, We-1)
aux(working-3, 're-2)
root(ROOT-0, working-3)
prep(working-3, with-4)
pobj(with-4, Canada-5)
aux(help-17, to-6)
advmod(help-17, hopefully-7)
punct(help-17, --8)
punct(help-17, --9)
mark(produce-13, that-10)
nsubj(produce-13, they-11)
aux(produce-13, 'll-12)
dep(help-17, produce-13)
dobj(produce-13, a-14)
punct(help-17, --15)
punct(help-17, --16)
xcomp(working-3, help-17)
dobj(help-17, us-18)
dep(help-17, realize-19)
det(vaccine-21, the-20)
dobj(realize-19, vaccine-21)
amod(vaccine-21, necessary-22)
aux(make-24, to-23)
xcomp(necessary-22, make-24)
dep(make-24, sure-25)
poss(citizens-27, our-26)
nsubj(got-29, citizens-27)
aux(got-29, have-28)
dep(sure-25, got-29)
nn(vaccinations-31, flu-30)
dobj(got-29, vaccinations-31)
prep(got-29, during-32)
det(season-35, this-33)
amod(season-35, upcoming-34)
pobj(during-32, season-35)
punct(working-3, .-36)

poss(call-2, My-1)
nsubj(is-7, call-2)
prep(call-2, to-3)
poss(fellow-5, our-4)
pobj(to-3, fellow-5)
dep(fellow-5, Americans-6)
root(ROOT-0, is-7)
mark(healthy-11, if-8)
nsubj(healthy-11, you-9)
cop(healthy-11, 're-10)
advcl(get-20, healthy-11)
punct(get-20, ,-12)
mark(younger-16, if-13)
nsubj(younger-16, you-14)
cop(younger-16, 're-15)
dep(get-20, younger-16)
punct(get-20, ,-17)
aux(get-20, do-18)
neg(get-20, n't-19)
ccomp(is-7, get-20)
det(shot-23, a-21)
nn(shot-23, flu-22)
dobj(get-20, shot-23)
det(year-25, this-24)
tmod(get-20, year-25)
punct(is-7, .-26)

root(ROOT-0, Help-1)
dobj(Help-1, us-2)
dep(Help-1, prioritize-3)
dobj(prioritize-3, those-4)
nsubj(need-6, who-5)
rcmod(those-4, need-6)
aux(get-8, to-7)
xcomp(need-6, get-8)
det(shot-11, the-9)
nn(shot-11, flu-10)
dobj(get-8, shot-11)
punct(those-4, ,-12)
det(elderly-14, the-13)
appos(those-4, elderly-14)
cc(elderly-14, and-15)
det(young-17, the-16)
conj(elderly-14, young-17)
punct(Help-1, .-18)

det(CDC-2, The-1)
nsubj(setting-13, CDC-2)
punct(CDC-2, ,-3)
rcmod(CDC-2, responsible-4)
prep(responsible-4, for-5)
pobj(for-5, health-6)
prep(responsible-4, in-7)
det(States-10, the-8)
nn(States-10, United-9)
pobj(in-7, States-10)
punct(setting-13, ,-11)
aux(setting-13, is-12)
root(ROOT-0, setting-13)
det(priorities-15, those-14)
dobj(setting-13, priorities-15)
cc(setting-13, and-16)
aux(allocating-18, is-17)
conj(setting-13, allocating-18)
det(vaccine-21, the-19)
nn(vaccine-21, flu-20)
dobj(allocating-18, vaccine-21)
advmod(allocating-18, accordingly-22)
punct(setting-13, .-23)

nsubj(gotten-4, I-1)
aux(gotten-4, have-2)
neg(gotten-4, n't-3)
root(ROOT-0, gotten-4)
det(shot-7, a-5)
nn(shot-7, flu-6)
dobj(gotten-4, shot-7)
punct(gotten-4, ,-8)
cc(gotten-4, and-9)
nsubj(intend-13, I-10)
aux(intend-13, do-11)
neg(intend-13, n't-12)
conj(gotten-4, intend-13)
xcomp(intend-13, to-14)
mark(want-17, because-15)
nsubj(want-17, I-16)
advcl(intend-13, want-17)
aux(make-19, to-18)
xcomp(want-17, make-19)
dep(make-19, sure-20)
nsubjpass(treated-27, those-21)
nsubj(vulnerable-25, who-22)
cop(vulnerable-25, are-23)
advmod(vulnerable-25, most-24)
rcmod(those-21, vulnerable-25)
auxpass(treated-27, get-26)
dep(sure-20, treated-27)
punct(gotten-4, .-28)

nsubj(have-2, We-1)
root(ROOT-0, have-2)
det(problem-4, a-3)
dobj(have-2, problem-4)
prep(problem-4, with-5)
pobj(with-5, litigation-6)
prep(litigation-6, in-7)
det(States-10, the-8)
nn(States-10, United-9)
pobj(in-7, States-10)
prep(problem-4, of-11)
pobj(of-11, America-12)
punct(have-2, .-13)

nn(manufacturers-2, Vaccine-1)
nsubj(worried-4, manufacturers-2)
cop(worried-4, are-3)
root(ROOT-0, worried-4)
prep(worried-4, about-5)
auxpass(sued-7, getting-6)
pcomp(about-5, sued-7)
punct(worried-4, ,-8)
cc(worried-4, and-9)
advmod(backed-13, therefore-10)
nsubj(backed-13, they-11)
aux(backed-13, have-12)
conj(worried-4, backed-13)
prt(backed-13, off-14)
prep(backed-13, from-15)
pcomp(from-15, providing-16)
det(kind-18, this-17)
dobj(providing-16, kind-18)
prep(kind-18, of-19)
pobj(of-19, vaccine-20)
punct(worried-4, .-21)

nsubj(is-14, One-1)
prep(One-1, of-2)
det(reasons-4, the-3)
pobj(of-2, reasons-4)
nsubj(believer-10, I-5)
cop(believer-10, 'm-6)
predet(believer-10, such-7)
det(believer-10, a-8)
amod(believer-10, strong-9)
rcmod(reasons-4, believer-10)
prep(believer-10, in-11)
amod(reform-13, legal-12)
pobj(in-11, reform-13)
root(ROOT-0, is-14)
mark(afraid-20, so-15)
mark(afraid-20, that-16)
nsubj(afraid-20, people-17)
cop(afraid-20, are-18)
neg(afraid-20, n't-19)
advcl(is-14, afraid-20)
prep(afraid-20, of-21)
pcomp(of-21, producing-22)
det(product-24, a-23)
dobj(producing-22, product-24)
nsubj(necessary-27, that-25)
cop(necessary-27, is-26)
rcmod(product-24, necessary-27)
prep(necessary-27, for-28)
det(health-30, the-29)
pobj(for-28, health-30)
prep(health-30, of-31)
poss(citizens-33, our-32)
pobj(of-31, citizens-33)
cc(producing-22, and-34)
advmod(end-36, then-35)
conj(producing-22, end-36)
prt(end-36, up-37)
auxpass(sued-39, getting-38)
xcomp(end-36, sued-39)
prep(sued-39, in-40)
det(court-42, a-41)
pobj(in-40, court-42)
prep(court-42, of-43)
pobj(of-43, law-44)
punct(is-14, .-45)

cc(is-20, But-1)
det(thing-4, the-2)
amod(thing-4, best-3)
nsubj(is-20, thing-4)
nsubj(do-7, we-5)
aux(do-7, can-6)
rcmod(thing-4, do-7)
advmod(do-7, now-8)
punct(is-20, ,-9)
nsubj(is-20, Bob-10)
punct(is-20, ,-11)
vmod(is-20, given-12)
det(circumstances-14, the-13)
dobj(given-12, circumstances-14)
prep(circumstances-14, with-15)
det(company-17, the-16)
pobj(with-15, company-17)
prep(company-17, in-18)
pobj(in-18, England-19)
root(ROOT-0, is-20)
prep(is-20, for-21)
pobj(for-21, those-22)
prep(those-22, of-23)
pobj(of-23, us-24)
nsubj(younger-27, who-25)
cop(younger-27, are-26)
rcmod(those-22, younger-27)
cc(younger-27, and-28)
conj(younger-27, healthy-29)
punct(is-20, ,-30)
aux(get-33, do-31)
neg(get-33, n't-32)
ccomp(is-20, get-33)
det(shot-36, a-34)
nn(shot-36, flu-35)
dobj(get-33, shot-36)
punct(is-20, .-37)

root(ROOT-0, Senator-1)
appos(Senator-1, Kerry-2)
punct(Senator-1, ?-3)

nsubj(underscores-3, This-1)
advmod(underscores-3, really-2)
root(ROOT-0, underscores-3)
det(problem-5, the-4)
dobj(underscores-3, problem-5)
prep(problem-5, with-6)
det(system-12, the-7)
amod(system-12, American-8)
nn(care-11, health-9)
punct(care-11, --10)
nn(system-12, care-11)
pobj(with-6, system-12)
punct(underscores-3, .-13)

nsubj(working-4, It-1)
aux(working-4, 's-2)
neg(working-4, not-3)
root(ROOT-0, working-4)
prep(working-4, for-5)
det(family-8, the-6)
amod(family-8, American-7)
pobj(for-5, family-8)
punct(working-4, .-9)

cc(gotten-4, And-1)
nsubjpass(gotten-4, it-2)
auxpass(gotten-4, 's-3)
root(ROOT-0, gotten-4)
dobj(gotten-4, worse-5)
prep(worse-5, under-6)
nn(Bush-8, President-7)
pobj(under-6, Bush-8)
prep(Bush-8, over-9)
det(course-11, the-10)
pobj(over-9, course-11)
prep(course-11, of-12)
det(years-15, the-13)
amod(years-15, last-14)
pobj(of-12, years-15)
punct(gotten-4, .-16)

num(Americans-3, Five-1)
num(Americans-3, million-2)
nsubj(lost-5, Americans-3)
aux(lost-5, have-4)
root(ROOT-0, lost-5)
poss(insurance-8, their-6)
nn(insurance-8, health-7)
dobj(lost-5, insurance-8)
prep(lost-5, in-9)
det(country-11, this-10)
pobj(in-9, country-11)
punct(lost-5, .-12)

nsubj(got-3, You-1)
aux(got-3, 've-2)
root(ROOT-0, got-3)
quantmod(million-6, about-4)
quantmod(million-6, a-5)
dep(have-18, million-6)
advmod(here-8, right-7)
advmod(have-18, here-8)
dep(have-18, in-9)
pobj(in-9, Arizona-10)
punct(have-18, ,-11)
quantmod(950,000-15, just-12)
quantmod(950,000-15, shy-13)
punct(950,000-15, ,-14)
dep(have-18, 950,000-15)
punct(have-18, ,-16)
nsubj(have-18, who-17)
dep(got-3, have-18)
neg(insurance-21, no-19)
nn(insurance-21, health-20)
dobj(have-18, insurance-21)
advmod(all-23, at-22)
advmod(have-18, all-23)
punct(got-3, .-24)

num(Arizonians-2, 82,000-1)
nsubj(lost-3, Arizonians-2)
root(ROOT-0, lost-3)
poss(insurance-6, their-4)
nn(insurance-6, health-5)
dobj(lost-3, insurance-6)
prep(insurance-6, under-7)
nn(Bush-9, President-8)
poss(watch-11, Bush-9)
possessive(Bush-9, 's-10)
pobj(under-7, watch-11)
punct(lost-3, .-12)

num(kids-2, 223,000-1)
nsubj(have-5, kids-2)
prep(kids-2, in-3)
pobj(in-3, Arizona-4)
root(ROOT-0, have-5)
neg(insurance-8, no-6)
nn(insurance-8, health-7)
dobj(have-5, insurance-8)
advmod(all-10, at-9)
advmod(have-5, all-10)
punct(have-5, .-11)

advmod(across-2, All-1)
root(ROOT-0, across-2)
poss(country-4, our-3)
pobj(across-2, country-4)
punct(across-2, --5)
punct(across-2, --6)
dep(across-2, go-7)
prep(go-7, to-8)
pobj(to-8, Ohio-9)
punct(across-2, ,-10)
number(million-12, 1.4-11)
num(Ohioans-13, million-12)
nsubj(have-14, Ohioans-13)
dep(across-2, have-14)
neg(insurance-17, no-15)
nn(insurance-17, health-16)
dobj(have-14, insurance-17)
punct(across-2, ,-18)
nsubj(lost-22, 114,000-19)
prep(114,000-19, of-20)
pobj(of-20, them-21)
dep(across-2, lost-22)
dobj(lost-22, it-23)
prep(lost-22, under-24)
nn(Bush-26, President-25)
pobj(under-24, Bush-26)
punct(across-2, ;-27)
dep(across-2, Wisconsin-28)
punct(across-2, ,-29)
num(Wisconsinites-31, 82,000-30)
nsubj(lost-32, Wisconsinites-31)
dep(across-2, lost-32)
dobj(lost-32, it-33)
prep(lost-32, under-34)
nn(Bush-36, President-35)
pobj(under-34, Bush-36)
punct(across-2, .-37)

det(president-2, This-1)
nsubj(turned-4, president-2)
aux(turned-4, has-3)
root(ROOT-0, turned-4)
poss(back-6, his-5)
dobj(turned-4, back-6)
prep(turned-4, on-7)
det(wellness-9, the-8)
pobj(on-7, wellness-9)
prep(wellness-9, of-10)
pobj(of-10, America-11)
punct(turned-4, .-12)

cc(is-3, And-1)
expl(is-3, there-2)
root(ROOT-0, is-3)
neg(system-5, no-4)
nsubj(is-3, system-5)
punct(is-3, .-6)

prep(starting-6, In-1)
pobj(In-1, fact-2)
punct(starting-6, ,-3)
nsubj(starting-6, it-4)
aux(starting-6, 's-5)
root(ROOT-0, starting-6)
aux(fall-8, to-7)
xcomp(starting-6, fall-8)
advmod(fall-8, apart-9)
neg(of-12, not-10)
mwe(of-12, because-11)
prep(fall-8, of-12)
pobj(of-12, lawsuits-13)
punct(of-12, --14)
punct(of-12, --15)
mark(problem-20, though-16)
nsubj(problem-20, they-17)
cop(problem-20, are-18)
det(problem-20, a-19)
dep(of-12, problem-20)
punct(problem-20, ,-21)
cc(problem-20, and-22)
nn(Edwards-24, John-23)
nsubjpass(committed-28, Edwards-24)
cc(Edwards-24, and-25)
conj(Edwards-24, I-26)
auxpass(committed-28, are-27)
conj(problem-20, committed-28)
prep(committed-28, to-29)
pcomp(to-29, fixing-30)
dobj(fixing-30, them-31)
punct(of-12, --32)
punct(of-12, --33)
cc(of-12, but-34)
mwe(of-36, because-35)
conj(of-12, of-36)
det(issue-39, the-37)
amod(issue-39, larger-38)
pobj(of-36, issue-39)
mark(cover-44, that-40)
nsubj(cover-44, we-41)
aux(cover-44, do-42)
neg(cover-44, n't-43)
dep(issue-39, cover-44)
dobj(cover-44, Americans-45)
punct(starting-6, .-46)

nsubj(have-7, Children-1)
prep(Children-1, across-2)
poss(country-4, our-3)
pobj(across-2, country-4)
aux(have-7, do-5)
neg(have-7, n't-6)
root(ROOT-0, have-7)
nn(care-9, health-8)
dobj(have-7, care-9)
punct(have-7, .-10)

nsubj(country-5, We-1)
cop(country-5, 're-2)
det(country-5, the-3)
amod(country-5, richest-4)
root(ROOT-0, country-5)
prep(country-5, on-6)
det(face-8, the-7)
pobj(on-6, face-8)
prep(face-8, of-9)
det(planet-11, the-10)
pobj(of-9, planet-11)
punct(country-5, ,-12)
det(nation-16, the-13)
amod(nation-16, only-14)
amod(nation-16, industrialized-15)
appos(country-5, nation-16)
prep(nation-16, in-17)
det(world-19, the-18)
pobj(in-17, world-19)
neg(do-22, not-20)
aux(do-22, to-21)
vmod(nation-16, do-22)
dobj(do-22, it-23)
punct(country-5, .-24)

nsubj(have-2, I-1)
root(ROOT-0, have-2)
